Iteration,Error,Training_accuracy,Test_accuracy
Iteration617,24.832,87.238,88.780
Iteration618,24.832,87.238,88.780
Iteration619,24.812,87.029,88.780
Iteration620,24.812,87.029,88.780
Iteration621,24.812,87.029,88.780
Iteration622,24.812,87.029,88.780
Iteration623,24.812,87.029,88.780
Iteration624,24.812,87.029,88.780
Iteration625,24.722,87.029,88.780
Iteration626,24.722,87.029,88.780
Iteration627,24.581,87.238,88.293
Iteration628,23.964,86.820,88.780
Iteration629,23.941,87.238,88.293
Iteration630,23.941,87.238,88.293
Iteration631,23.941,87.238,88.293
Iteration632,23.941,87.238,88.293
Iteration633,23.941,87.238,88.293
Iteration634,23.931,87.238,88.293
Iteration635,23.931,87.238,88.293
Iteration636,23.855,87.029,88.293
Iteration637,23.855,87.029,88.293
Iteration638,23.854,87.029,88.293
Iteration639,23.797,86.820,88.780
Iteration640,23.788,87.238,88.780
Iteration641,23.656,87.238,88.780
Iteration642,23.656,87.238,88.780
Iteration643,23.656,87.238,88.780
Iteration644,23.656,87.238,88.780
Iteration645,23.617,87.448,88.780
Iteration646,23.617,87.448,88.780
Iteration647,23.574,87.657,88.780
Iteration648,23.573,87.657,88.780
Iteration649,23.573,87.657,88.780
Iteration650,23.573,87.657,88.780
Iteration651,23.453,86.611,89.268
Iteration652,23.453,86.611,89.268
Iteration653,23.453,86.611,89.268
Iteration654,23.453,86.611,89.268
Iteration655,23.357,86.820,88.293
Iteration656,23.336,86.611,88.780
Iteration657,23.336,86.611,88.780
Iteration658,23.307,86.820,88.780
Iteration659,23.295,87.029,88.780
Iteration660,23.295,87.029,88.780
Iteration661,23.295,87.029,88.780
Iteration662,23.295,87.029,88.780
Iteration663,23.295,87.029,88.780
Iteration664,23.295,87.029,88.780
Iteration665,23.294,87.029,88.780
Iteration666,23.294,87.029,88.780
Iteration667,23.294,87.029,88.780
Iteration668,23.294,87.029,88.780
Iteration669,23.294,87.029,88.780
Iteration670,23.294,87.029,88.780
Iteration671,23.294,87.029,88.780
Iteration672,22.726,89.540,89.756
Iteration673,22.724,89.540,89.756
Iteration674,22.639,89.958,89.756
Iteration675,22.639,89.958,89.756
Iteration676,22.570,89.958,89.756
Iteration677,22.562,89.958,89.756
Iteration678,22.562,89.958,89.756
Iteration679,22.562,89.958,89.756
Iteration680,22.562,89.958,89.756
Iteration681,22.552,89.958,89.756
Iteration682,22.526,90.167,89.756
Iteration683,22.526,90.167,89.756
Iteration684,22.526,90.167,89.756
Iteration685,22.526,90.167,89.756
Iteration686,22.526,90.167,89.756
Iteration687,22.526,90.167,89.756
Iteration688,22.526,90.167,89.756
Iteration689,22.526,90.167,89.756
Iteration690,22.526,90.167,89.756
Iteration691,22.526,90.167,89.756
Iteration692,22.526,90.167,89.756
Iteration693,22.526,90.167,89.756
Iteration694,22.428,90.377,91.220
Iteration695,22.326,90.377,91.220
Iteration696,22.326,90.377,91.220
Iteration697,22.326,90.377,91.220
Iteration698,22.118,89.958,90.732
Iteration699,22.118,89.958,90.732
Iteration700,22.118,89.958,90.732
Iteration701,22.118,89.958,90.732
Iteration702,22.087,89.540,90.732
Iteration703,22.087,89.540,90.732
Iteration704,22.087,89.540,90.732
Iteration705,22.064,89.749,90.732
Iteration706,22.064,89.749,90.732
Iteration707,22.064,89.749,90.732
Iteration708,22.064,89.749,90.732
Iteration709,22.064,89.749,90.732
Iteration710,22.051,89.749,90.732
Iteration711,22.051,89.749,90.732
Iteration712,21.987,90.167,90.732
Iteration713,21.987,90.167,90.732
Iteration714,21.987,90.167,90.732
Iteration715,21.987,90.167,90.732
Iteration716,21.987,90.167,90.732
Iteration717,21.987,90.167,90.732
Iteration718,21.987,90.167,90.732
Iteration719,21.718,90.377,90.732
Iteration720,21.671,90.167,90.732
Iteration721,21.671,90.167,90.732
Iteration722,21.671,90.167,90.732
Iteration723,21.664,89.749,90.732
Iteration724,21.664,89.749,90.732
Iteration725,21.664,89.749,90.732
Iteration726,21.648,89.958,90.732
Iteration727,21.648,89.958,90.732
Iteration728,21.648,89.958,90.732
Iteration729,21.648,89.958,90.732
Iteration730,21.615,89.749,90.732
Iteration731,21.615,89.749,90.732
Iteration732,21.613,90.167,90.732
Iteration733,21.613,90.167,90.732
